"ChannelID","ChannelName","ProgrammeCount","NoDataCount"
"m3u-247-tron-uprising","24/7 Tron Uprising","60","0"
"m3u-247-trophy-wife","24/7 Trophy Wife","120","0"
"m3u-247-true-blood","24/7 True Blood","60","0"
"m3u-247-true-nightmares","24/7 True Nightmares","120","0"
"m3u-247-true-terrific-tales","24/7 True Terrific Tales","60","0"
"m3u-247-trying","24/7 Trying","60","0"
"m3u-247-turn","24/7 Turn","60","0"
"m3u-247-twilight-zone","24/7 Twilight Zone","120","0"
"m3u-247-twin","24/7 Twin","60","0"
"m3u-247-twin-peaks-the-return","24/7 Twin Peaks The Return","120","0"
"m3u-247-twisted-love","24/7 Twisted Love","60","0"
"m3u-247-twisted-sisters","24/7 Twisted Sisters","60","0"
"m3u-247-two-and-a-half-men","24/7 Two and a Half Men","60","0"
"m3u-247-two-doors-down","24/7 Two Doors Down","120","0"
"m3u-247-two-guys-a-girl-and-a-pizza-place","24/7 Two Guys a Girl and a Pizza Place","60","0"
"m3u-247-tyler-perrys-young-dylan","24/7 Tyler Perrys Young Dylan","60","0"
"m3u-247-tyrant","24/7 Tyrant","60","0"
"m3u-247-tyson-fury-the-gypsy-king","24/7 Tyson Fury The Gypsy King","60","0"
"m3u-247-u-ri-gap-soon-i","24/7 U ri Gap Soon i","60","0"
"m3u-247-ugly-delicious","24/7 Ugly Delicious","60","0"
"m3u-247-ultimate-beastmaster","24/7 Ultimate Beastmaster","60","0"
"m3u-247-ultimate-spider-man","24/7 Ultimate Spider Man","120","0"
"m3u-247-ultimate-spiderman","24/7 Ultimate Spider-Man","60","0"
"m3u-247-ultimate-tag","24/7 Ultimate Tag","60","0"
"m3u-247-umbre","24/7 Umbre","60","0"
"m3u-247-unabomber-in-his-own-words","24/7 Unabomber In His Own Words","60","0"
"m3u-247-unanchored","24/7 Unanchored","60","0"
"m3u-247-unauthorized-living","24/7 Unauthorized Living","60","0"
"m3u-247-unbelievable","24/7 Unbelievable","60","0"
"m3u-247-unbreakable-kimmy-schmidt","24/7 Unbreakable Kimmy Schmidt","120","0"
"m3u-247-undateable","24/7 Undateable","240","0"
"m3u-247-undercover","24/7 Undercover","60","0"
"m3u-247-undercover-boss","24/7 Undercover Boss","60","0"
"m3u-247-undercurrent","24/7 Undercurrent","60","0"
"m3u-247-underground","24/7 Underground","120","0"
"m3u-247-undertaker-the-last-ride","24/7 Undertaker The Last Ride","60","0"
"m3u-247-undiscovered-vistas","24/7 Undiscovered Vistas","60","0"
"m3u-247-unearthed","24/7 Unearthed","60","0"
"m3u-247-unfabulous","24/7 Unfabulous","240","0"
"m3u-247-unforgettable","24/7 Unforgettable","120","0"
"m3u-247-unforgotten","24/7 Unforgotten","60","0"
"m3u-247-unhappily-ever-after","24/7 Unhappily Ever After","120","0"
"m3u-247-unidentified-inside-americas-ufo-investigation","24/7 Unidentified Inside Americas UFO Investigation","120","0"
"m3u-247-unikitty","24/7 Unikitty","60","0"
"m3u-247-united-shades-of-america","24/7 United Shades Of America","60","0"
"m3u-247-united-states-of-tara","24/7 United States of Tara","240","0"
"m3u-247-united-we-fall","24/7 United We Fall","240","0"
"m3u-247-unorthodox","24/7 Unorthodox","60","0"
"m3u-247-unreal","24/7 UnREAL","60","0"
"m3u-247-unsaid-stories","24/7 Unsaid Stories","60","0"
"m3u-247-unspeakable","24/7 Unspeakable","60","0"
"m3u-247-unstoppable","24/7 Unstoppable","60","0"
"m3u-247-upload","24/7 Upload","60","0"
"m3u-247-upstart-crow","24/7 Upstart Crow","120","0"
"m3u-247-urban-myths","24/7 Urban Myths","120","0"
"m3u-247-usher","24/7 Usher","120","0"
"m3u-247-utopia","24/7 Utopia","60","0"
"m3u-247-utopia-falls","24/7 Utopia Falls","60","0"
"m3u-247-v-wars","24/7 V Wars","60","0"
"m3u-247-vagabond","24/7 Vagabond","60","0"
"m3u-247-vagrant-queen","24/7 Vagrant Queen","60","0"
"epg-24-7-vagrant-queen-6cb54b39","24/7 Vagrant Queen","1","0"
"m3u-247-valeria","24/7 Valeria","60","0"
"m3u-247-vampire-movies","24/7 VAMPIRE MOVIES","60","0"
"m3u-247-van-der-valk","24/7 Van Der Valk","60","0"
"m3u-247-van-helsing","24/7 Van Helsing","60","0"
"m3u-247-vanderpump-rules","24/7 Vanderpump Rules","60","0"
"m3u-247-veep","24/7 Veep","120","0"
"m3u-247-vegas-chef-prizefight","24/7 Vegas Chef Prizefight","60","0"
"m3u-247-vera","24/7 Vera","60","0"
"m3u-247-veronica-mars","24/7 Veronica Mars","60","0"
"m3u-247-very-cavallari","24/7 Very Cavallari","60","0"
"m3u-247-vicar-of-dibley","24/7 Vicar of Dibley","120","0"
"m3u-247-vice-world-of-sports","24/7 Vice World Of Sports","60","0"
"m3u-247-victoria","24/7 Victoria","60","0"
"m3u-247-victorious","24/7 Victorious","60","0"
"m3u-247-vida","24/7 Vida","60","0"
"m3u-247-vikings","24/7 Vikings","60","0"
"m3u-247-vintage-voltage","24/7 Vintage Voltage","60","0"
"m3u-247-viola-davis","24/7 Viola Davis","30","0"
"m3u-247-vis-a-vis-el-oasis","24/7 Vis a vis El oasis","60","0"
"m3u-247-visible-out-on-television","24/7 Visible Out on Television","60","0"
"m3u-247-vixen","24/7 Vixen","120","0"
"m3u-247-voltron-legendary-defender","24/7 Voltron Legendary Defender","60","0"
"m3u-247-vota-juan","24/7 Vota Juan","120","0"
"epg-24-7-vota-juan-bbe0c722","24/7 Vota Juan","1","0"
"m3u-247-voyage-to-the-bottom-of-the-sea","24/7 Voyage to the Bottom of the Sea","60","0"
"m3u-247-wabbit-a-looney-tunes-production","24/7 Wabbit A Looney Tunes Production","60","0"
"m3u-247-wagon-train-season","24/7 Wagon Train Season","120","0"
"m3u-247-walker-texas-ranger","24/7 Walker, Texas Ranger","120","0"
"m3u-247-walking-britains-lost-railways","24/7 Walking Britains Lost Railways","60","0"
"m3u-247-walking-with-elephants","24/7 Walking With Elephants","60","0"
"m3u-247-wallander","24/7 Wallander","60","0"
"m3u-247-walliams-and-friend","24/7 Walliams and Friend","60","0"
"m3u-247-wander-over-yonder","24/7 Wander Over Yonder","60","0"
"epg-24-7-wanted-539bdd41","24/7 Wanted","1","0"
"m3u-247-wanted","24/7 Wanted","60","0"
"m3u-247-war-and-peace","24/7 War and Peace","60","0"
"m3u-247-war-of-the-worlds","24/7 War Of The Worlds","60","0"
"m3u-247-warrior","24/7 Warrior","60","0"
"m3u-247-watchmen","24/7 Watchmen","60","0"
"m3u-247-wayne","24/7 Wayne","60","0"
"m3u-247-wayward-pines","24/7 Wayward Pines","60","0"
"m3u-247-we-hunt-together","24/7 We Hunt Together","60","0"
"m3u-247-web-of-lies","24/7 Web of Lies","60","0"
"m3u-247-weeds","24/7 Weeds","120","0"
"m3u-247-weird-city","24/7 Weird City","120","0"
"m3u-247-weird-science","24/7 Weird Science","120","0"
"m3u-247-welcome-home","24/7 Welcome Home","60","0"
"m3u-247-welcome-to-sweden","24/7 Welcome to Sweden","120","0"
"m3u-247-well","24/7 Well","60","0"
"m3u-247-wentworth","24/7 Wentworth","60","0"
"m3u-247-wentworth-prison","24/7 Wentworth Prison","60","0"
"m3u-247-were-here","24/7 Were Here","60","0"
"m3u-247-westworld","24/7 Westworld","60","0"
"m3u-247-wet-hot-american-summer-10-years-later","24/7 Wet Hot American Summer 10 Years Later","60","0"
"m3u-247-wet-hot-american-summer-first-day-of-camp","24/7 Wet Hot American Summer First Day Of Camp","120","0"
"m3u-247-what-happens-at-the-abbey","24/7 What Happens at the Abbey","60","0"
"m3u-247-what-i-like-about-you","24/7 What I Like About You","240","0"
"epg-24-7-what-if-ca3e4465","24/7 What If","1","0"
"m3u-247-what-if","24/7 What If","60","0"
"m3u-247-what-we-do-in-the-shadows","24/7 What We Do in the Shadows","120","0"
"m3u-247-what-would-diplo-do","24/7 What Would Diplo Do","60","0"
"m3u-247-whats-happening","24/7 Whats Happening","120","0"
"m3u-247-whats-my-name-muhammad-ali","24/7 What's My Name | Muhammad Ali","60","0"
"m3u-247-when-calls-the-heart","24/7 When Calls the Heart","60","0"
"m3u-247-when-hope-calls","24/7 When Hope Calls","60","0"
"m3u-247-when-the-streetlights-go-on","24/7 When the Streetlights Go On","60","0"
"m3u-247-when-they-see-us","24/7 When They See Us","60","0"
"m3u-247-when-we-rise","24/7 When We Rise","60","0"
"m3u-247-whiskey","24/7 Whiskey","60","0"
"m3u-247-whiskey-cavalier","24/7 Whiskey Cavalier","60","0"
"m3u-247-whistleblower","24/7 Whistleblower","60","0"
"m3u-247-white-collar","24/7 White Collar","120","0"
"m3u-247-white-gold","24/7 White Gold","120","0"
"m3u-247-white-lines","24/7 White Lines","60","0"
"m3u-247-whitechapel","24/7 Whitechapel","120","0"
"m3u-247-whitney-houston","24/7 Whitney Houston","120","0"
"m3u-247-who-do-you-think-you-are","24/7 Who Do You Think You Are","60","0"
"m3u-247-who-is-america","24/7 Who Is America?","120","0"
"m3u-247-whos-the-boss","24/7 Who's the boss","120","0"
"m3u-247-why-women-kill","24/7 Why Women Kill","120","0"
"m3u-247-wicked-city","24/7 Wicked City","60","0"
"m3u-247-wicked-tuna","24/7 Wicked Tuna","60","0"
"m3u-247-wicked-tuna-north-vs-south","24/7 Wicked Tuna North vs South","60","0"
"m3u-247-wild-n-out","24/7 Wild N Out","60","0"
"m3u-247-wild-nile","24/7 Wild Nile","60","0"
"m3u-247-wild-wild-east","24/7 Wild Wild East","60","0"
"m3u-247-will","24/7 Will","60","0"
"m3u-247-will-vs-the-future","24/7 Will vs The Future","60","0"
"m3u-247-wings","24/7 Wings","120","0"
"m3u-247-witches-of-east-end","24/7 Witches of East End","60","0"
"m3u-247-wits-academy","24/7 WITS Academy","120","0"
"m3u-247-wizards-tales-of-arcadia","24/7 Wizards Tales of Arcadia","60","0"
"m3u-247-wolfblood","24/7 Wolfblood","60","0"
"m3u-247-woman-with-a-suitcase-kaerieoreul-ggeuneun-yeoja","24/7 Woman With A Suitcase Kaerieoreul Ggeuneun Yeoja","60","0"
"m3u-247-workin-moms","24/7 Workin' Moms","120","0"
"m3u-247-world-of-dance","24/7 World of Dance","60","0"
"m3u-247-world-on-fire","24/7 World on Fire","60","0"
"m3u-247-world-s-most-wanted","24/7 World s Most Wanted","60","0"
"m3u-247-worlds-most-wanted","24/7 Worlds Most Wanted","60","0"
"m3u-247-worst-cooks-in-america","24/7 Worst Cooks in America","120","0"
"m3u-247-wrecked","24/7 Wrecked","60","0"
"m3u-247-wu-assassins","24/7 Wu Assassins","60","0"
"epg-24-7-wu-assassins-62eff9ad","24/7 Wu Assassins","1","0"
"m3u-247-wuthering-heights","24/7 Wuthering Heights","60","0"
"m3u-247-wwe-wrestling","24/7 WWE Wrestling","60","0"
"m3u-247-wyatt-cenacs-problem-areas","24/7 Wyatt Cenac's Problem Areas","120","0"
"m3u-247-wynonna-earp","24/7 Wynonna Earp","120","0"
"m3u-247-x-company","24/7 X Company","60","0"
"m3u-247-x-men-evolution","24/7 X Men Evolution","60","0"
"m3u-247-x-men-the-animated-series","24/7 X Men The Animated Series","60","0"
"m3u-247-xmen-the-animated-series","24/7 X-men The Animated Series","60","0"
"m3u-247-year-million","24/7 Year Million","60","0"
"m3u-247-years-and-years","24/7 Years and Years","60","0"
"m3u-247-yellowstone","24/7 Yellowstone","120","0"
"m3u-247-yin-yang-yo","24/7 Yin Yang Yo","60","0"
"m3u-247-yolo-crystal-fantasy","24/7 YOLO Crystal Fantasy","60","0"
"m3u-247-yonderland","24/7 Yonderland","120","0"
"m3u-247-you","24/7 YOU","60","0"
"m3u-247-you-ain-t-got-these","24/7 You Ain t Got These","60","0"
"m3u-247-you-aint-got-these","24/7 You Aint Got These","60","0"
"m3u-247-you-me-her","24/7 You Me Her","120","0"
"m3u-247-you-re-the-worst","24/7 You re the Worst","60","0"
"m3u-247-young-and-hungry","24/7 Young and Hungry","60","0"
"m3u-247-young-dracula","24/7 Young Dracula","60","0"
"m3u-247-young-hercules","24/7 Young Hercules","60","0"
"m3u-247-young-hyacinth","24/7 Young Hyacinth","60","0"
"m3u-247-young-justice","24/7 Young Justice","60","0"
"m3u-247-young-sheldon","24/7 Young Sheldon","120","0"
"m3u-247-younger","24/7 Younger","60","0"
"m3u-247-your-family-or-mine","24/7 Your Family Or Mine","120","0"
"m3u-247-your-pretty-face-is-going-to-hell","24/7 Your Pretty Face Is Going to Hell","120","0"
"m3u-247-your-worst-nightmare","24/7 Your Worst Nightmare","60","0"
"m3u-247-youre-the-worst","24/7 You're the Worst","120","0"
"m3u-247-z-the-beginning-of-everything","24/7 Z The Beginning of Everything","60","0"
"m3u-247-zapped","24/7 Zapped","120","0"
"m3u-247-zeke-and-luther","24/7 Zeke and Luther","120","0"
"m3u-247-zenimation","24/7 Zenimation","120","0"
"m3u-247-zero-hour","24/7 Zero Hour","60","0"
"m3u-247-zoey-101","24/7 Zoey 101","60","0"
"m3u-247-zoeys-extraordinary-playlist","24/7 Zoey's Extraordinary Playlist","120","0"
"m3u-247-zombie","24/7 Zombie","30","0"
"m3u-247-zombie-movies","24/7 Zombie Movies","30","0"
"m3u-247-zoo","24/7 Zoo","60","0"
"m3u-247-the-jamie-foxx-show","24/7: The Jamie Foxx Show","60","0"
"m3u-247-naked-and-afraid-show-hd","24/7:: Naked and Afraid Show | HD","60","0"
"m3u-247-romance-movies-uhd","24/7:: Romance Movies | UHD","60","0"
"m3u-247-scifi-movies-sd","24/7:: SciFi Movies | SD","60","0"
"m3u-247-scoobydoo-movies-hd","24/7:: Scooby-Doo Movies | HD","60","0"
"m3u-247-will-and-grace-sd","24/7:: Will and Grace | SD","60","0"
"m3u-adventure-beast","Adventure Beast","120","0"
"m3u-beauty-and-the-beast-1987","Beauty and the Beast (1987)","120","0"
"m3u-big10-02-volleyball-w-west-florida-at-iowa-fri-sep-18-1200pm","BIG10+ 02: Volleyball (W) West Florida at Iowa Fri @ Sep 18 12:00PM ET","25","0"
"CBC.ca","CA CBC West SD","1","1"
"ctvcomedywest.ca","CA CTV COMEDY West","75","2"
"epg-ca-hpitv-east-hd-ba903bcb","CA HPItv East HD","12","2"
"epg-ca-hpitv-west-hd-58b571e3","CA HPITV WEST HD","1","1"
"epg-ca-sportsnet-east-cf4ac3e9","CA SPORTSNET EAST","41","2"
"epg-ca-sportsnet-east-hd-f1fcdfe2","CA SportsNet East HD","1","1"
"epg-ca-sportsnet-west-fhd-6d994d3b","CA SportsNet West FHD","1","1"
"epg-ca-sportsnet-west-hd-932efd1a","CA SportsNet West HD","41","2"
"WNWHD","CA W Network West","1","1"
"m3u-clint-eastwood","Clint Eastwood","30","0"
"m3u-eastbound-and-down","Eastbound And Down","60","0"
"m3u-fantastic-beasts","Fantastic Beasts","30","0"
"m3u-fl-west-palm-beach-cbs-wpec","FL | West Palm Beach | CBS WPEC","25","0"
"m3u-fl-west-palm-beach-fox-wflx","FL | West Palm Beach | FOX WFLX","25","0"
"m3u-fl-west-palm-beach-nbc-wptv","FL | West Palm Beach | NBC WPTV","25","0"
"epg-la-galavision-east-hd-ec72f03b","LA: Galavision East HD","1","1"
"m3u-la-galavision-east-hd","LA: Galavision East HD","35","0"
"m3u-la-galavision-west-hd","LA: GALAVISION WEST HD","35","0"
"m3u-la-unimas-east-hd","LA: Unimas East HD","35","0"
"m3u-la-unimas-west-hd","LA: Unimas West HD","35","0"
"univisioneastern.us","LA: Univision East HD","52","2"
"m3u-la-univision-east-hd","LA: Univision East HD","35","0"
"m3u-the-west-wing","The West Wing","60","0"
"m3u-us-root-sports-northwest","US Root Sports Northwest","25","0"
"m3u-usa-abc-25-wpbf-west-palm-beachfort-pierce","USA ABC 25 WPBF WEST PALM BEACH/FORT PIERCE","55","0"
"m3u-usa-abc-east-miami","USA ABC East (Miami)","55","0"
"m3u-usa-abc5-woi-west-des-moine","USA abc5 WOI West Des Moine","25","0"
"epg-usa-amc-east-lhd-eca19ef6","USA AMC East LHD","17","0"
"m3u-usa-amc-west","USA AMC West","25","0"
"epg-usa-animal-planet-east-uhd-73244a37","USA Animal Planet East UHD*","38","0"
"epg-usa-animal-planet-east-f690067e","USA Animal Planet East*","40","0"
"APLP","USA Animal Planet West*","38","0"
"m3u-usa-beach-tv-key-west-florida-keys","USA BEACH TV - KEY WEST - FLORIDA KEYS","25","0"
"bet.us","USA BET East","53","0"
"epg-usa-bet-her-west-4c54a337","USA BET Her (West)","56","0"
"epg-usa-bet-west-e528aca2","USA BET West","51","0"
"epg-usa-bravo-east-c5046fab","USA Bravo East","28","0"
"epg-usa-bravo-east-sd-73f111c6","USA Bravo East SD","26","0"
"bravowest.us","USA Bravo West","30","0"
"epg-usa-cartoon-network-east-14011f4d","USA Cartoon Network East*","112","0"
"epg-usa-cartoon-network-west-be5ec996","USA Cartoon Network West*","110","0"
"cbs12wpec.us","USA CBS 12 WPEC WEST PALM BEACH","53","0"
"epg-usa-cbs-east-miami-uhd-3365bff3","USA CBS East Miami UHD","54","0"
"m3u-usa-cbs-east-sd","USA CBS East SD","54","0"
"epg-usa-cinemax-action-max-east-91c7973f","USA CINEMAX ACTION MAX EAST*","23","0"
"actionmaxpacific.us","USA Cinemax Action West*","29","0"
"epg-usa-cinemax-east-uhd-fe03eeee","USA Cinemax East UHD*","21","0"
"epg-usa-cinemax-east-816867a4","USA Cinemax East*","23","0"
"epg-usa-cinemax-hits-east-2779670c","USA Cinemax Hits East","22","0"
"moremaxpacific.us","USA Cinemax Hits West*","20","0"
"cinemaxpasific.us","USA Cinemax West*","21","0"
"m3u-usa-cinevault-westerns","USA CINEVAULT Westerns","29","0"
"m3u-usa-cmt-west","USA CMT West","25","0"
"epg-usa-comedy-central-east-uhd-a6c83615","USA Comedy Central East UHD","66","0"
"epg-usa-comedy-central-west-9e15fb9f","USA COMEDY CENTRAL WEST","64","0"
"m3u-usa-cw-east-philly","USA CW EAST (PHILLY)","46","0"
"epg-usa-cw-east-philadelphia-uhd-9100f373","USA CW East Philadelphia UHD","46","0"
"m3u-usa-cw-east-sd","USA CW East SD","46","0"
"m3u-usa-dinos-247","USA Dinos 24/7","85","0"
"epg-usa-discovery-east-5c4a8962","USA Discovery East*","35","0"
"discoverychannelwest.us","USA Discovery West*","33","0"
"epg-usa-disney-channel-east-dafb046c","USA Disney Channel East","59","0"
"DisneyChannelwest.us","USA Disney Channel West LHD","59","0"
"epg-usa-disney-junior-east-dea943be","USA Disney Junior East","83","0"
"epg-usa-disney-junior-west-lhd-03a01527","USA Disney Junior West LHD","81","0"
"epg-usa-disney-xd-east-lhd-ddba21e3","USA Disney XD East LHD","71","0"
"epg-usa-disney-xd-west-697b3f4e","USA Disney XD West","71","0"
"EP","USA E! Entertainment West","53","0"
"m3u-usa-espn-016-big-east-conference-georgetown-vs-temple-202609","USA ESPN+ 016: Big East Conference: Georgetown vs. Temple (2026-09-18 13:00:05)","20","0"
"m3u-usa-espn-019-southwestern-athletic-conference-arpine-bluff-v","USA ESPN+ 019: Southwestern Athletic Conference: AR_Pine Bluff vs. UT Martin (2026-09-18 13:00:20)","20","0"
"m3u-usa-espn-026-big-east-conference-providence-vs-old-dominion-","USA ESPN+ 026: Big East Conference: Providence vs. Old Dominion (2026-09-18 14:00:10)","20","0"
"m3u-usa-espn-034-big-east-conference-villanova-vs-uconn-20260918","USA ESPN+ 034: Big East Conference: Villanova vs. UConn (2026-09-18 15:00:10)","20","0"
"m3u-usa-espn-037-big-west-conference-fresno-pacific-vs-fullerton","USA ESPN+ 037: Big West Conference: Fresno Pacific vs. Fullerton (2026-09-18 15:00:25)","20","0"
"m3u-usa-espn-039-big-east-conference-xavier-vs-depaul-20260918-1","USA ESPN+ 039: Big East Conference: Xavier vs. DePaul (2026-09-18 16:00:05)","20","0"
"m3u-usa-espn-063-big-east-conference-seton-hall-vs-uconn-2026091","USA ESPN+ 063: Big East Conference: Seton Hall vs. UConn (2026-09-18 18:00:15)","20","0"
"m3u-usa-espn-076-big-east-conference-providence-vs-harvard-20260","USA ESPN+ 076: Big East Conference: Providence vs. Harvard (2026-09-18 18:01:20)","20","0"
"m3u-usa-espn-078-big-east-conference-g-washington-vs-georgetown-","USA ESPN+ 078: Big East Conference: G Washington vs. Georgetown (2026-09-18 18:01:30)","20","0"
"m3u-usa-espn-081-southeastern-conference-virginia-tech-vs-south-","USA ESPN+ 081: Southeastern Conference: Virginia Tech vs. South Carolina (2026-09-18 18:01:45)","20","0"
"m3u-usa-espn-087-america-east-conference-new-hampshire-vs-clemso","USA ESPN+ 087: America East Conference: New Hampshire vs. Clemson (2026-09-18 18:02:15)","20","0"
"m3u-usa-espn-088-atlantic-10-conference-mdeastern-vs-duquesne-20","USA ESPN+ 088: Atlantic 10 Conference: MD_Eastern vs. Duquesne (2026-09-18 18:02:20)","20","0"
"m3u-usa-espn-096-big-east-conference-marquette-vs-9-georgetown-2","USA ESPN+ 096: Big East Conference: Marquette vs. #9 Georgetown (2026-09-18 19:00:10)","20","0"
"m3u-usa-espn-097-big-east-conference-villanova-vs-st-johns-20260","USA ESPN+ 097: Big East Conference: Villanova vs. St John`s (2026-09-18 19:00:15)","20","0"
"m3u-usa-espn-098-big-east-conference-butler-vs-6-akron-20260918-","USA ESPN+ 098: Big East Conference: Butler vs. #6 Akron (2026-09-18 19:00:20)","20","0"
"m3u-usa-espn-099-soccer-12-baylor-vs-9-west-virginia-20260918-19","USA ESPN+ 099: Soccer: #12 Baylor vs. #9 West Virginia (2026-09-18 19:00:25)","20","0"
"m3u-usa-espn-153-big-west-conference-cal-lutheran-vs-fullerton-2","USA ESPN+ 153: Big West Conference: Cal Lutheran vs. Fullerton (2026-09-18 21:00:05)","20","0"
"ballysportsmidwest.us","USA FanDuel Sports Midwest","48","0"
"epg-usa-fanduel-sports-midwest-plus-f881b6ae","USA FanDuel Sports Midwest Plus","29","0"
"ballysportssoutheast.us","USA FanDuel Sports Southeast","47","0"
"epg-usa-fanduel-sports-southwest-hd-3775874e","USA FanDuel Sports SOUTHWEST HD","47","0"
"epg-usa-fanduel-sports-southwest-plus-bad9ae45","USA FanDuel Sports SOUTHWEST PLUS","47","0"
"m3u-usa-filmrise-western","USA Filmrise Western","29","0"
"m3u-usa-flix-east","USA Flix East","29","0"
"m3u-usa-flix-west","USA Flix West","29","0"
"epg-usa-food-network-east-uhd-7d5eb66c","USA Food Network East UHD*","59","0"
"FOODP","USA Food Network West*","57","0"
"fox14kard.us","USA FOX 14 (KARD) West Monroe El Dorado","47","0"
"fox29wflx.us","USA FOX 29 WFLX WEST PALM/FORT PIERCE","51","0"
"m3u-usa-fox-network-east-sd","USA Fox Network East SD","54","0"
"epg-usa-fox-sports-southwest-b0ea18a1","USA FOX Sports Southwest","54","0"
"m3u-usa-foxnet-west","USA FoxNET WEST","25","0"
"epg-usa-freeform-east-lhd-055a5467","USA Freeform East LHD","31","0"
"FREFRMP","USA Freeform West","31","0"
"epg-usa-fx-east-uhd-c0c550ac","USA FX East UHD","16","0"
"epg-usa-fx-west-e117a825","USA FX West","16","0"
"epg-usa-fxx-east-2941c8c8","USA FXX East","65","0"
"epg-usa-fxx-west-918ad461","USA FXX West","67","0"
"m3u-usa-game-show-network-west","USA Game Show Network West","25","0"
"m3u-usa-grjngo-western-movies","USA Grjngo - Western Movies","29","0"
"hbocomedypacific.us","USA HBO Comedy West*","43","0"
"m3u-usa-hbo-drama-west","USA HBO Drama West","29","0"
"epg-usa-hbo-east-bad286d2","USA HBO East*","38","0"
"hbo2.us","USA HBO Hits East*","27","0"
"hbo2pacific.us","USA HBO Hits West","27","0"
"hbozonepacific.us","USA HBO Movies West","23","0"
"hbowest.us","USA HBO West*","29","0"
"epg-usa-hgtv-east-uhd-1f9ac27c","USA HGTV East UHD*","53","0"
"epg-usa-hgtv-east-08cd1145","USA HGTV East*","55","0"
"epg-usa-hgtv-west-4ddbf933","USA HGTV West*","53","0"
"epg-usa-history-east-uhd-5f9f753d","USA History East UHD","38","0"
"m3u-usa-history-west","USA History West","25","0"
"epg-usa-id-east-uhd-e59f7f94","USA ID East UHD*","54","0"
"epg-usa-investigation-discovery-east-lhd-36a7de76","USA Investigation Discovery East LHD*","39","0"
"m3u-usa-investigation-discovery-west","USA Investigation Discovery West*","25","0"
"lifetimenetwork.us","USA Lifetime East UHD","42","0"
"m3u-usa-lifetime-west","USA Lifetime West","25","0"
"m3u-usa-mgm-presents-westerns","USA MGM Presents: Westerns","29","0"
"mgmpacific.us","USA MGM+ West","24","0"
"epg-usa-mtv-2-west-c547b1be","USA MTV 2 (West)","64","0"
"epg-usa-mtv-east-uhd-123e5497","USA MTV East UHD","59","0"
"m3u-usa-mtv-west","USA MTV West","25","0"
"natgeo.us","USA Nat Geo East","43","0"
"m3u-usa-nat-geo-west","USA Nat Geo West","25","0"
"natgeowild.us","USA Nat Geo Wild East UHD","45","0"
"nbc5wptv.us","USA NBC 5 WPTV WEST PALM/FORT PIERCE","51","0"
"m3u-usa-nbc-east-new-york-sd","USA NBC East New York SD","51","0"
"epg-usa-nbc-east-uhd-miami-ff1fd1b1","USA NBC East UHD (Miami)","51","0"
"epg-usa-nbcsn-northwest-hd-feaf0b79","USA NBCSN NORTHWEST | HD","25","0"
"m3u-usa-news-12-westchester","USA News 12 Westchester","25","0"
"m3u-usa-news12-westchester-hd","USA News12+ Westchester (HD)","25","0"
"mlbextrainnings729.us","USA NHL 29: NCAA Men's Hockey Massachusetts vs. #11 Northeastern @ 7:00 pm","25","0"
"epg-usa-nhl-32-ncaa-women-s-hockey-boston-college-vs-6-northeastern-1-30-pm-1b3de457","USA NHL 32: NCAA Women's Hockey Boston College vs. #6 Northeastern @ 1:30 pm","25","0"
"nickjr.us","USA Nick Jr East","71","0"
"nickelodeonpacific.us","USA Nickelodeon West","59","0"
"epg-usa-oxygen-east-78f99055","USA Oxygen East","42","0"
"epg-usa-oxygen-west-b4c95b54","USA Oxygen West","40","0"
"epg-usa-paramount-east-uhd-1e56859b","USA Paramount East UHD","28","0"
"m3u-usa-paramount-west","USA Paramount West","25","0"
"showtime.us","USA Paramount+ with SHOWTIME (East)","1","0"
"showtimewest.us","USA Paramount+ with SHOWTIME (West)","3","0"
"m3u-usa-pbs-socal-kids-west","USA PBS SoCal Kids West","59","0"
"epg-usa-pbs-south-florida-west-palm-beach-fort-pierce-acba3ac0","USA PBS South Florida West Palm Beach/Fort Pierce","61","0"
"m3u-usa-pbs-wvpb-west-virginia","USA PBS WVPB WEST VIRGINIA","59","0"
"m3u-usa-pop-west","USA POP West","25","0"
"epg-usa-retroplex-east-b07b1bd4","USA RetroPlex East","26","0"
"epg-usa-retroplex-west-b25cea9e","USA RetroPlex West","28","0"
"rootsportsnorthwest.us","USA Root Sports Northwest","25","0"
"rootsportsnorthwestplus.us","USA Root Sports Northwest Plus","30","0"
"screenpixwesterns.us","USA ScreenPix Westerns","34","0"
"showtimefamilyzone.us","USA Showtime Family Zone (East)","23","0"
"shoxbetpacific.us","USA SHOxBET West","25","0"
"SMITHPH","USA Smithsonian Channel West","37","0"
"spacecityhomenetwork.us","USA Space City Home Network (AT&T SPORTSNET SOUTHWEST)","42","0"
"starz.us","USA StarZ East","26","0"
"starzencore.us","USA Starz Encore East","22","0"
"starzencorewest.us","USA Starz Encore West","22","0"
"starzencorewesterns.us","USA Starz Encore Westerns","35","0"
"starzinblack.us","USA Starz in Black East","24","0"
"starzwest.us","USA Starz West","25","0"
"epg-usa-syfy-east-8b757634","USA Syfy East*","25","0"
"epg-usa-syfy-west-c366742f","USA Syfy West*","23","0"
"m3u-usa-tbs-east","USA TBS East","25","0"
"tbspacific.us","USA TBS West*","48","0"
"m3u-usa-tcm-west","USA TCM West","29","0"
"epg-usa-tlc-east-lhd-031f037a","USA TLC East LHD*","33","0"
