"ChannelID","ChannelName"
"epg-usa-mavtv-motorsports-network-fhd-5df3f6d5","USA MavTV Motorsports Network FHD"
"max.ca","CA MAX"
"MAXSport1.bg","BG: MAX Sports 1"
"MAXSport2.bg","BG: MAX Sports 2 FHD"
"MAXSport3.bg","BG: MAX Sport 3 HD"
"MAXSport4.bg","BG: MAX Sport 4"
"mcinedocandroll.es","ES: MOVISTAR CINEDOC&ROLL FHD"
"mcmtop.fr","FR MCM TOP FHD"
"epg-es-m-deportes-1-fhd-23a9a5c8","ES: M. Deportes 1 FHD"
"epg-es-movistar-deportes1-fhd-15ac10ba","ES: MOVISTAR DEPORTES1 FHD"
"mdeportes2.es","ES: M. Deportes 2 FHD"
"MedeniyyetTV.az","AZ: Medeniyet Tv"
"mediasetextra.it","IT: Mediaset Extra"
"mediasetitalia.ca","CA MEDIASET ITALIA*"
"meetvtoons.us","USA MeTV Toons"
"mega.cl","CL: Mega FHD"
"mega.es","ES: MEGA FHD"
"megapix.br","BR: MEGA PIX FHD"
"epg-fr-la-chaine-meteo-hd-17848db3","FR: La Chaine Meteo HD"
"epg-ca-fr-meteo-media-0553c9e5","CA (FR) Meteo Media"
"epg-pl-metro-56bc3e8f","PL: METRO"
"epg-mx-tlr-6226ae06","MX: TLR"
"epg-usa-metv-55175053","USA MeTV"
"epg-usa-metv-kaza-c099503e","USA MeTV (KAZA)"
"metvplus.us","USA MeTV Plus"
"metvwjlp.us","USA My 9 New Jersey"
"epg-usa-latin-mexicanal-375e21a6","USA Latin Mexicanal"
"epg-usa-music-choice-video-mexicana-0abb034f","USA Music Choice Video | Mexicana"
"epg-ex-yu-discovery-channel-hd-509aff0c","EX-YU: Discovery Channel HD"
"epg-ex-yu-travel-channel-03d79c77","EX-YU: Travel Channel"
"mezzo.es","ES: MEZZO FHD"
"mezzo.fr","FR MEZZO FR HD"
"mezzo.pt","PT: MEZZO FHD"
"mezzolivehd.es","ES: MEZZO LIVE HEVC"
"epg-usa-epix-1619a76c","USA EPIX"
"epg-usa-mgm-uhd-d194fcd5","USA MGM+ UHD"
"mgmdrivein.us","USA EPIX Drive-In"
"epg-usa-epix2-9e69b5ed","USA EPIX2"
"epg-usa-mgm-hits-ba512ef0","USA MGM+ HITS"
"epg-usa-epix-hits-uhd-e157c1c7","USA Epix Hits UHD"
"epg-usa-mgm-marquee-cf15b22c","USA MGM+ Marquee"
"mgmpacific.us","USA MGM+ West"
"MilanTV.it","IR: MIHAN TV HD"
"mileniotelevision.mx","MX: Milenio TV FHD"
"militaryhistory.us","USA History Military"
"minikaCocuk.tr","TR: Minika Cocuk HD"
"Minimax.cz","CZ: Minimax"
"Minimax.hu","HU: Minimax"
"Minimax.ro","RO: MINIMAX"
"minimini.pl","PL: MiniMini+ FHD"
"MiniTv.hr","HR: Mini TV"
"epg-es-m-la-liga-fhd-9186f50c","ES: M La Liga FHD"
"epg-es-movistar-laliga-fhd-26e6fdcc","ES: MOVISTAR LALIGA FHD"
"mlaliga1.es","ES: MOVISTAR LALIGA 1 FHD"
"mlbextrainnings726.us","USA NHL 26:"
"mlbextrainnings727.us","USA NHL 27:"
"mlbextrainnings729.us","USA NHL 29: NCAA Men's Hockey Massachusetts vs. #11 Northeastern @ 7:00 pm"
"mlbextrainnings731.us","USA NHL 31: NCAA Men's Hockey UMass Lowell vs. #14 Boston College @ 7:00 pm"
"mlbextrainnings734.us","USA NHL 34: NCAA Women's Hockey Maine vs. New Hampshire @ 2:00 pm"
"mlbextrainnings737.us","USA NHL 37: NCAA Women's Hockey RPI vs. Harvard @ 3:00 pm"
"mlbextrainnings739.us","USA NHL 39: NCAA Women's Hockey Yale vs. #13 Brown @ 3:00 pm"
"mlbextrainnings742.us","USA NHL 42: NCAA Women's Hockey #7 UConn vs. Boston University @ 4:00 pm"
"epg-usa-mlb-network-4b3d2552","USA MLB Network"
"epg-ca-mlb-network-acee2507","CA MLB Network"
"epg-usa-mlb-network-sd-08e1ff9e","USA MLB Network SD"
"mlbstrikezone.us","USA MLB Strike Zone"
"mligadecampeones.es","ES: LIGA CAMPEONES HEVC"
"mligadecampeones1.es","ES: LIGA CAMPEONES 1 HEVC"
"mligadecampeones2.es","ES: MOVISTAR LIGA DE CAMPEONES 2 HD"
"mligadecampeones3.es","ES: MOVISTAR LIGA DE CAMPEONES 3 HD"
"mligadecampeones4.es","ES: MOVISTAR LIGA DE CAMPEONES 4 HD"
"mligadecampeones5.es","ES: MOVISTAR LIGA DE CAMPEONES 5 HD"
"MnamTV.cz","CZ: Mnam TV"
"monumentalsportsnetwork.us","USA Monumental Sports Network (NBC Sports Washington)"
"moozro.ro","RO: Mooz Dance!"
"epg-uk-more-4-fhd-88d91324","UK MORE 4 FHD"
"epg-uk-more4-2457cdcb","UK More4"
"epg-usa-cinemax-hits-east-2779670c","USA Cinemax Hits East"
"epg-usa-cinemax-hits-fhd-4f225dbf","USA Cinemax Hits FHD*"
"moremaxpacific.us","USA Cinemax Hits West*"
"MostanadFarsi.ir","IR: IRIB Mostanad"
"motortrend.us","USA Motor Trend"
"motortrendfasttv.us","USA MotorTrend FAST TV"
"motorvision.pt","PT: MOTORVISION"
"motowizja.pl","PL: Motowizja"
"MOVIEplex.us","HU: MOZI +"
"movieplex.us","USA MOVIEPLEX"
"movies.us","USA Movies!"
"moviestardrama.es","ES: MOVISTAR DRAMA FHD"
"movietime.ca","CA MOVIETIME HD"
"movistaraccion.es","ES: M.ACCION HD"
"movistarcomedia.es","ES: MOVISTAR COMEDIA FHD"
"epg-es-m-cine-espanol-fhd-5c3ff7a3","ES: M. Cine Espanol FHD"
"epg-es-movistar-cine-n-7349155b","ES: Movistar Cine N"
"movistardeportes.es","ES: M. Deportes FHD"
"movistardeportes.pe","PE: MOVISTAR Deportes"
"movistarestrenos.es","ES: MOVISTAR ESTRENOS FHD"
"movistarformula1.es","ES: M. Formula 1 FHD"
"movistargolf.es","ES: MOVISTAR GOLF FHD"
"movistarseries.es","ES: MOVISTAR SERIES FHD"
"Moziverzum.hu","HU: MOZIVERZUM"
"epg-usa-msg-hd-5bb2092e","USA MSG HD"
"epg-usa-msg-sd-1ada72cd","USA MSG SD"
"epg-usa-msg-2-hd-8f3b3d78","USA MSG 2 HD"
"epg-usa-msgsn-2-4fac8c1a","USA MSGSN 2"
"msgsnplus.us","USA MSGSN HD"
"msgsnplus2.us","USA MSG 2 PLUS HD"
"epg-ca-msnbc-canada-2708f0f1","CA MSNBC CANADA"
"epg-usa-ms-now-0be4b2fb","USA MS NOW"
"epg-usa-ms-now-backup-d5814976","USA MS NOW (Backup)"
"mtv.ar","ARG: MTV HD"
"epg-br-mtv-hd-dbdbd847","BR: MTV HD"
"epg-br-mtv-live-fhd-c2baa596","BR: MTV LIVE FHD"
"MTV.dk","DK: MTV HD"
"MTV.es","PY: TVES"
"mtv.es","ES: MTV SD"
"mtv.it","IT: MTV CLASSIC HD"
"epg-mx-mtv-fhd-c247bd32","MX: MTV FHD"
"epg-mx-mtv-80s-hd-29da8836","MX: MTV 80s HD"
"MTV.nl","NL: MTV HD"
"epg-pt-mtv-fhd-c0c356b8","PT: MTV FHD"
"epg-pt-mtv-portugal-3233dfe4","PT: MTV PORTUGAL"
"mtv.se","SE: MTV"
"mtv.uk","UK MTV FHD"
"epg-usa-mtv-east-uhd-123e5497","USA MTV East UHD"
"epg-usa-mtv-14b7d5bf","USA MTV"
"mtv2.ca","CA MTV 2"
"epg-usa-mtv-2-0851c793","USA MTV 2"
"epg-usa-mtv-2-west-c547b1be","USA MTV 2 (West)"
"MTV3.fi","FI: MTV 3 HD"
"mtvbase.uk","UK MTV Base"
"mtvclassic.uk","UK MTV Classic"
"mtvclassic.us","USA MTV Classic"
"MTVDance.de","DE: MTV Dance"
"MTVEurope.gr","RO: MTV Europe"
"MTVGermany.de","DE: MTV FHD"
"MTVHits.de","MX: MTV Hits FHD"
"mtvhits.uk","UK MTV Hits HD"
"MTVHitsFrance.fr","FR MTV FRANCE HD"
"MTVIgman.ba","MK: MTV Igman"
"MTVIndia.mu","HR: MTV"
"mtvlebanon.lb","AR: MTV Lebanon HEVC"
"MTVLive.de","MX: MTV Live FHD"
"mtvlive.uk","UK MTV LIVE FHD"
"mtvlive.us","USA MTV Live"
"mtvmusic.uk","UK MTV Music"
"MTVMusic24.nl","NL: MTV Music 90's"
"epg-pl-mtv-polska-hd-a77914a2","PL: MTV POLSKA HD"
"epg-pl-mtv-live-hd-f6bdf767","PL: MTV LIVE HD"
"epg-usa-tr3s-8066bdf0","USA TR3S"
"epg-usa-latin-mtv-tr3s-248a37c4","USA Latin MTV_TR3S"
"mtvu.us","USA MTV U"
"epg-ca-much-01374fca","CA Much"
"epg-ca-much-music-851e59ae","CA MUCH MUSIC"
"multimedios.mx","MX: Multimedios FHD"
"multishow.br","BR: MULTISHOW FHD"
"MunchenTV.de","DE: Munchen TV FHD"
"Muse.al","AL: MUSE TV"
"Music24.il","IL: MUSIC 24"
"epg-usa-music-choice-video-hit-list-112e078e","USA Music Choice Video | Hit List"
"epg-usa-music-choice-video-pop-hits-e75a46e1","USA Music Choice Video | Pop Hits"
"musicboxbrazil.br","BR: MUSIC BOX BRAZIL"
"MusicChannel.hu","HU: Music Channel"
"MusicChannel.ro","RO: Music Channel"
"epg-usa-music-choice-video-tropicales-f5a2fe0e","USA Music Choice Video | Tropicales"
"epg-usa-music-choice-video-y2k-5bdbd178","USA Music Choice Video | Y2K"
"mutv.uk","UK MUTV HD"
"MuzsikaTV.hu","HU: Muzsika TV"
"my12wmyt.us","USA MY 12 WMYT CHARLOTTE"
"epg-usa-my-12-wtvz-hampton-roads-1cace21b","USA MY 12 WTVZ HAMPTON ROADS"
"epg-usa-my33-wtvz-hampton-roads-93d8f284","USA MY33 (WTVZ) Hampton Roads"
"my13kcop.us","USA MY 13 KCOP LOS ANGELES"
"epg-usa-my-20-ktxh-houston-9e44fe32","USA MY 20 KTXH HOUSTON"
"epg-usa-my-20-houston-ktxh-eeaa6ea5","USA MY 20 Houston KTXH"
"my21whpdt.us","USA MyNet (WHP-DT) Harrisburg"
"my22wpnt.us","USA MY 22 WPNT PITTSBURGH"
"epg-usa-my-28-wrdc-durham-9c9a06f2","USA MY 28 WRDC DURHAM"
"epg-usa-nhl-28-ncaa-men-s-hockey-yale-vs-10-dartmouth-7-00-pm-a06556f3","USA NHL 28: NCAA Men's Hockey Yale vs. #10 Dartmouth @ 7:00 pm"
"epg-usa-my-30-wuxp-nashville-6ff0dabb","USA MY 30 WUXP NASHVILLE"
"epg-usa-nhl-30-ncaa-men-s-hockey-16-cornell-vs-st-lawrence-7-00-pm-b13bc628","USA NHL 30: NCAA Men's Hockey #16 Cornell vs. St. Lawrence @ 7:00 pm"
"my33kvcwdt.us","USA NHL 33: NCAA Women's Hockey Providence vs. Merrimack @ 2:00 pm"
"my33wbfs.us","USA MY 33 WBFS MIAMI"
"my35wfgx.us","USA NHL 35: NCAA Women's Hockey St. Lawrence vs. #10 Clarkson @ 2:00 pm"
"my36wciv.us","USA MyNet (WCIV) Charleston"
"epg-usa-my-38-wsbk-boston-16053f66","USA MY 38 WSBK BOSTON"
"epg-usa-my-38-boston-d1e24882","USA MY 38 - BOSTON"
"my48wmyv.us","USA MY 48 WMYV GREENSBORO"
"my49wdka.us","USA MY 49 WDKA PADUCAH"
"my49wnyo.us","USA MY 49 WNYO BUFFALO"
"epg-usa-my-50-wpwr-chicago-dab1c1b2","USA MY 50 WPWR CHICAGO"
"epg-usa-my-50-chicago-45e90258","USA MY 50 - CHICAGO"
"my53wqmy.us","USA MY 53 WQMY WILLIAMSPORT"
"my62ksmo.us","USA MY 62 KSMO KANSAS CITY"
"my64wstr.us","USA MY 64 (WSTR) Cincinnati"
"my68wabm.us","USA MyTV 68 WABM Birmingham"
"epg-usa-my-9-new-york-19fff55c","USA My 9 New York"
"epg-usa-my-9-wwor-secaucus-nj-ny-2aa4a140","USA MY 9 WWOR SECAUCUS NJ/NY"
"mycuisinehd.pt","PT: MY CUISINE HD"
"mydeejay.it","IT: DEEJAY TV"
"MySports1.ch","SE: MYSPORTS 1 FHD"
"MySports2.ch","CH: MySports 2 FHD"
"MySports3.ch","CH: MySports 3 FHD"
"MySports4.ch","CH: MySports 4 FHD"
"MySports5.ch","CH: MySports 5 FHD"
"MySports6.ch","CH: MySports 6 HD"
"MySports7.ch","CH: MySports 7 FHD"
"MySports8.ch","CH: MySports 8 FHD"
"N1.hr","HR: N1 HD"
"N1.rs","EX-YU: N1 RS"
"N12HV","USA News 12 Hudson Valley"
"NamayeshFarsi.ir","IR: IRIB Namayesh"
"NarodnaTv.hr","BG: Rodina TV"
"NasulTV.ro","RO: Nasul TV"
"natgeo.ca","CA National Geographic"
"NatGeo.cz","CZ: NAT GEO HD"
"natgeo.es","ES: NATIONAL GEOGRAPHIC FHD"
"natgeo.fr","FR National Geographic HD"
"NatGeo.hu","HU: National Geographic HD"
"natgeo.it","IT: NAT GEO HD"
"natgeo.mx","MX: NAT GEO FHD"
"NatGeo.nl","NL: National Geographic HD"
"epg-pl-national-geographic-hd-e042d74d","PL: National Geographic HD"
"epg-pl-national-geographic-wild-hd-20b0d739","PL: NATIONAL GEOGRAPHIC WILD HD"
"natgeo.se","SE: National Geographic"
"NatGeo.tr","TR: national geographic HDi"
"natgeo.uk","UK Nat Geo"
"natgeo.us","USA Nat Geo East"
"epg-de-nat-geo-fhd-7555248c","DE: NAT GEO FHD"
"epg-dk-nat-geo-fhd-f0c38d43","DK: NAT GEO FHD"
"epg-no-nat-geo-fhd-6941d2ae","NO: NAT GEO FHD"
"epg-bg-national-geographic-hd-01fac4ad","BG: National Geographic HD"
"epg-ro-national-geographic-41bebf69","RO: National Geographic"
"epg-al-nat-geo-fhd-42b95514","AL: NAT GEO FHD"
"natgeokids.ar","ARG: National Geographic Kids HD"
"natgeokids.br","BR: NAT GEO KIDS FHD"
"natgeokids.mx","MX: NAT GEO Kids FHD"
"natgeomundo.us","USA Latin Nat Geo Mundo"
"NatGeoPeople.id","TR: national geo people HDi"
"natgeopeople.pl","PL: National Geographic People HD"
"natgeowild.ar","ARG: National Geographic Wild HD"
"NatGeoWild.bg","BG: National Geographic Wild HD"
"natgeowild.br","BR: NAT GEO WILD FHD"
"natgeowild.ca","CA Nat Geo Wild"
"NatGeoWild.de","DE: NAT GEO Wild FHD"
"NatGeoWild.dk","DK: NAT GEO WILD HD"
"natgeowild.es","ES: NAT GEO WILD FHD"
"natgeowild.fr","FR National Geographic Wild"
"NatGeoWild.hu","HU: National Geographic Wild HD"
"natgeowild.it","IT: NAT GEO WILD HD"
"natgeowild.mx","MX: NAT GEO Wild FHD"
"natgeowild.se","SE: Nat Geo Wild"
"natgeowild.uk","UK Nat Geo Wild"
"natgeowild.us","USA Nat Geo Wild East UHD"
"National24Plus.ro","RO: National 24 Plus"
"nationalgeographic.ar","ARG: National Geographic HD"
"nationalgeographic.br","BR: NAT GEO FHD"
"nationalgeographic.pt","PT: National Geographic HD"
"nationalgeographicabudhabi.ae","AR: Abu Dhabi Natioanl Geo FHD"
"nationalgeographicwild.pt","PT: National Geographic Wild HD"
"NationalTV.ro","RO: National TV"
"epg-usa-nbc-10-wis-columbia-35ac4a4c","USA NBC 10 WIS COLUMBIA"
"epg-usa-nbc-10-columbia-wis-642c0648","USA NBC 10 Columbia (WIS)"
"nbatv.ca","CA NBA TV"
"NBATV.th","TR: NBA TV FHD"
"epg-usa-nba-tv-uhd-1158e883","USA NBA TV UHD"
"epg-usa-nba-tv-sd-33020a0e","USA NBA TV SD"
"nbc10kten.us","USA NBC 10 KTEN ADA"
"nbc10ktve.us","USA NBC 10 KTVE EL DORADO"
"nbc10walb.us","USA NBC 10 WALB ALBANY"
"epg-usa-nbc-10-wavy-portsmouth-a249da33","USA NBC 10 WAVY PORTSMOUTH"
"epg-va-portsmouth-nbc-wavy-11a03878","VA | Portsmouth | NBC WAVY"
"epg-usa-nbc-10-wbir-knoxville-b0f8fb2a","USA NBC 10 WBIR KNOXVILLE"
"epg-tn-knoxville-nbc-wbir-600cef8b","TN | Knoxville | NBC WBIR"
"epg-usa-nbc-boston-wbts-29427970","USA NBC Boston WBTS"
"epg-usa-nbc-10-necn-boston-81c18588","USA NBC 10 NECN Boston"
"epg-usa-nbc-10-wcau-philadelphia-351d757d","USA NBC 10 WCAU PHILADELPHIA"
"epg-usa-nbc-philadelphia-wcau-5769a9d0","USA NBC Philadelphia WCAU"
"nbc10wgem.us","USA NBC 10 WGEM QUINCY"
"epg-usa-nbc-10-kttc-rochester-d4d44aec","USA NBC 10 KTTC ROCHESTER"
"epg-usa-nbc-10-whec-rochester-adf3b3b2","USA NBC 10 WHEC ROCHESTER"
"epg-usa-nbc-10-rochester-whec-c9f0e0d9","USA NBC 10 Rochester  WHEC"
"nbc10wilx.us","USA NBC 10 WILX Onondaga"
"epg-usa-nbc-10-wjar-rhode-island-2d21a1ca","USA NBC 10 WJAR RHODE ISLAND"
"epg-usa-nbc-10-wjar-providence-06b88f29","USA NBC 10 WJAR Providence"
"epg-usa-nbc-10-wsls-roanoke-0454c5f3","USA NBC 10 WSLS ROANOKE"
"epg-va-roanoke-nbc-wsls-bc7196ed","VA | Roanoke | NBC WSLS"
"nbc11kcbd.us","USA NBC 11 KCBD LUBBOCK"
"nbc11kntv.us","USA NBC 11 KNTV SAN JOSE"
"nbc11ktvf.us","USA NBC 11 KTVF FAIRBANKS"
"nbc11kvly.us","USA NBC 11 KVLY FARGO"
"nbc12kpnx.us","USA NBC 12 KPNX MESA"
"nbc12ktgf.us","USA NBC 16 KTGF GREAT FALLS"
"nbc12ktvh.us","USA NBC 12 KTVH HELENA"
"epg-usa-nbc-12-wboy-clarksburg-e9e46cf6","USA NBC 12 WBOY CLARKSBURG"
"epg-wv-clarksburg-nbc-wboy-4fe60a92","WV | Clarksburg | NBC WBOY"
"nbc12wicu.us","USA NBC 12 WICU ERIE"
"epg-usa-nbc-12-wsfa-montgomery-3f0e219d","USA NBC 12 WSFA MONTGOMERY"
"epg-al-montgomery-nbc-wsfa-12c83180","AL | Montgomery | NBC WSFA"
"epg-usa-nbc-12-wfsa-montgomery-8b31c6fa","USA NBC 12 WFSA Montgomery"
"epg-usa-nbc-12-wwbt-richmond-4a992b28","USA NBC 12 WWBT RICHMOND"
"epg-va-richmond-nbc-wwbt-703e4e38","VA | Richmond | NBC WWBT"
"epg-usa-nbc-12-wxii-greensboro-621c8e59","USA NBC 12 WXII GREENSBORO"
"epg-usa-nbc-winston-salem-wxii-8ad5f7e2","USA NBC Winston Salem WXII"
"nbc13kchy.us","USA NBC 13 KCWY CASPER/RIVERTON"
"nbc13kcwy.us","WY | Casper | NBC KCWY"
"nbc13keci.us","USA NBC 13 KECI MISSOULA"
"nbc13ktvm.us","USA NBC 13 KTVM MONTANA"
"nbc13kyma2.us","USA NBC 13 KYMA YUMA"
"nbc13who.us","USA NBC 13 WHO DES MOINES"
"epg-usa-nbc-13-wnyt-albany-825b869f","USA NBC 13 WNYT ALBANY"
"epg-usa-nbc-10-albany-walb-f2fffdeb","USA NBC 10 Albany (WALB)"
"nbc13wrex.us","USA NBC 13 WREX ROCKFORD"
"nbc13wrgx.us","USA NBC 13 WRGX DOTHAN"
"epg-usa-nbc-13-wthr-indianapolis-dd0a722f","USA NBC 13 WTHR INDIANAPOLIS"
"epg-usa-nbc-wthr-indianapolis-fc0c9541","USA NBC WTHR Indianapolis"
"nbc13wvtm.us","USA NBC 13 WVTM BIRMINGHAM"
"nbc14wfie.us","USA NBC 14 WFIE EVANSVILLE"
"epg-usa-nbc-15-wmtv-madison-9bc2a885","USA NBC 15 WMTV MADISON"
"epg-wi-madison-nbc-wmtv-ffb08481","WI | Madison | NBC WMTV"
"epg-usa-15-wpmi-alabama-e93fcd05","USA 15 (WPMI) ALABAMA"
"epg-usa-nbc-wear-tv2-pensacola-c2b2ef08","USA NBC (WEAR-TV2) Pensacola"
"nbc15wtap.us","USA NBC 15 WTAP PARKERSBURG"
"epg-usa-nbc-16-kmtr-eugene-a7ed9241","USA NBC 16 KMTR EUGENE"
"epg-or-eugene-nbc-kmtr-ed61e1ba","OR | Eugene | NBC KMTR"
"nbc16ksan.us","USA NBC 3 KSAN SAN ANGELO"
"nbc16wagt.us","USA NBC 26 WAGT AUGUSTA"
"nbc16wndu.us","USA NBC 16 WNDU SOUTH BEND"
"nbc16wpbild2.us","USA NBC 46 KLAF LAFAYETTE"
"nbc17kget.us","USA NBC 17 KGET BAKERSFIELD"
"nbc17kmol.us","USA NBC 17 KMOL VICTORIA"
"nbc17wand.us","USA NBC 17 WAND DECATUR"
"epg-usa-nbc-18-wlex-lexington-7f8a8909","USA NBC 18 WLEX LEXINGTON"
"epg-usa-nbc-wlex-lexington-5a205f15","USA NBC WLEX Lexington"
"epg-usa-nbc-19-wvgn-virgin-islands-b5a7e0c9","USA NBC 19 WVGN VIRGIN ISLANDS"
"epg-virgin-islands-charlotte-amalie-nbc-wvgn-173ffc4e","Virgin Islands | Charlotte Amalie | NBC WVGN"
"epg-usa-nbc-2-wbbh-fort-myers-8e5c9f66","USA NBC 2 WBBH FORT MYERS"
"epg-fl-fort-myers-nbc-wbbh-d4af568c","FL | Fort Myers | NBC WBBH"
"nbc20wbgh.us","USA NBC 20 WBGH BINGHAMTON"
"nbc21knbn.us","USA NBC 21 KNBN RAPID CITY"
"nbc21knpg.us","USA NBC 21 KNPG ST. JOSEPH"
"nbc21wfmj.us","USA NBC 21 WFMJ YOUNGSTOWN"
"nbc21wpta.us","USA NBC 21 WPTA FORT WAYNE"
"epg-usa-nbc-3-kytv-springfield-3d60b6aa","USA NBC 3 KYTV SPRINGFIELD"
"epg-usa-nbc-22-wwlp-springfield-a08751c6","USA NBC 22 WWLP SPRINGFIELD"
"nbc23kags.us","USA NBC 23 KAGS BRYAN"
"epg-usa-nbc-23-kndo-yakima-22b81e39","USA NBC 23 KNDO YAKIMA"
"epg-wa-yakima-nbc-kndo-99d2092e","WA | Yakima | NBC KNDO"
"nbc23kveo.us","USA NBC 23 KVEO BROWNSVILLE"
"nbc24knvn.us","CA | Redding | NBC KNVN"
"nbc24ksee.us","USA NBC 24 KSEE FRESNO"
"epg-usa-nbc-24-wnwo-toledo-be33b5f4","USA NBC 24 WNWO TOLEDO"
"epg-oh-toledo-nbc-wnwo-77bceef1","OH | Toledo | NBC WNWO"
"nbc25week.us","USA NBC 25 WEEK PEORIA"
"nbc25weyi.us","USA NBC 25 WEYI SAGINAW"
"epg-usa-nbc-26-wgba-green-bay-5d32118c","USA NBC 26 WGBA GREEN BAY"
"epg-usa-nbc-green-bay-wgba-5c941374","USA NBC Green Bay WGBA"
"nbc27ksnt.us","USA NBC 27 KSNT TOPEKA"
"nbc28wbre.us","USA NBC 28 WBRE WILKES-BARRE"
"epg-usa-nbc-29-wvir-charlottesville-3146e338","USA NBC 29 WVIR CHARLOTTESVILLE"
"epg-va-charlottesville-nbc-wvir-a6ad9b96","VA | Charlottesville | NBC WVIR"
"epg-usa-nbc-2-knop-north-platte-6804fdec","USA NBC 2 KNOP NORTH PLATTE"
"epg-usa-nbc-5-wptz-plattsburgh-bd9b72c0","USA NBC 5 WPTZ PLATTSBURGH"
"nbc2wcbd.us","USA NBC 2 WCBD CHARLESTON"
"nbc2wdtn.us","USA NBC 2 WDTN DAYTON"
"epg-usa-nbc-2-wgrz-buffalo-8d94d74e","USA NBC 2 WGRZ BUFFALO"
"epg-usa-nbc-buffalo-wgrz-5f674a44","USA NBC Buffalo WGRZ"
"nbc2wktv.us","USA NBC 2 WKTV UTICA"
"nbc2wlbz.us","USA NBC 2 WLBZ BANGOR"
"nbc2wtwo.us","USA NBC 2 WTWO TERRE HAUTE"
"nbc30wgbcdt2.us","MS | Meridian | NBC WGBC"
"epg-usa-nbc-30-wvit-new-britain-5bb8ae38","USA NBC 30 WVIT NEW BRITAIN"
"epg-ct-new-britain-nbc-wvit-906e8cf1","CT | New Britain | NBC WVIT"
"nbc31wrde.us","USA NBC 31 WRDE  SALISBURY"
"epg-usa-nbc-32-wmbf-myrtle-beach-a93ab6eb","USA NBC 32 WMBF MYRTLE BEACH"
"epg-usa-nhl-18-bd4d749a","USA NHL 18:"
"epg-usa-nhl-32-ncaa-women-s-hockey-boston-college-vs-6-northeastern-1-30-pm-1b3de457","USA NHL 32: NCAA Women's Hockey Boston College vs. #6 Northeastern @ 1:30 pm"
"nbc33wvla.us","USA NBC 33 WVLA BATON ROUGE"
"epg-usa-nbc-36-kxan-austin-26116a45","USA NBC 36 KXAN AUSTIN"
"epg-usa-nhl-36-ncaa-women-s-hockey-holy-cross-vs-vermont-2-00-pm-edc2606d","USA NHL 36: NCAA Women's Hockey Holy Cross vs. Vermont @ 2:00 pm"
"epg-usa-nbc-38-wltz-columbus-51ff136c","USA NBC 38 WLTZ COLUMBUS"
"epg-usa-nhl-38-ncaa-women-s-hockey-9-quinnipiac-vs-15-colgate-3-00-pm-80393b6f","USA NHL 38: NCAA Women's Hockey #9 Quinnipiac vs. #15 Colgate @ 3:00 pm"
"nbc39wnbj.us","USA NBC WLBT Jackson"
"nbc3kfdx.us","USA NBC 3 (KFDX) Wichita Falls"
"nbc3kiem.us","USA NBC 3 KIEM EUREKA"
"nbc3ksnw.us","USA NBC 3 (KSNW) Wichita"
"epg-usa-nbc-3-wlbt-jackson-a0b38c76","USA NBC 3 WLBT JACKSON"
"epg-usa-nbc-39-wnbj-jackson-f9ee2a2a","USA NBC 39 WNBJ JACKSON"
"epg-usa-nbc-wnbj-jackson-815e343d","USA NBC WNBJ Jackson"
"nbc3wrcb.us","USA NBC 3 WRCB Chattanooga"
"nbc3wsav.us","USA NBC 3 WSAV SAVANNAH"
"nbc3wstm.us","USA NBC 3 WSTM SYRACUSE"
"nbc40wnky.us","USA NBC 40 WNKY BOWLING GREEN"
"nbc40wtwc.us","USA NBC 40 WTWC TALLAHASSEE"
"epg-usa-nbc-41-kshb-kansas-city-2337f221","USA NBC 41 KSHB KANSAS CITY"
"epg-usa-nhl-41-ncaa-women-s-hockey-11-princeton-vs-8-cornell-3-00-pm-a3a9e1fd","USA NHL 41: NCAA Women's Hockey #11 Princeton vs. #8 Cornell @ 3:00 pm"
"nbc41wmgt.us","USA NBC 41 WMGT MACON"
"nbc45wvnc.us","USA NBC 45 WVNC WATERTOWN"
"nbc46klaf.us","IN | Lafayette | NBC WSPB"
"nbc48waff.us","USA NBC 48 WAFF HUNTSVILLE"
"epg-usa-nbc-4-kark-little-rock-57a63aee","USA NBC 4 KARK LITTLE ROCK"
"epg-ar-little-rock-nbc-kark-a02c5050","AR | Little Rock | NBC KARK"
"nbc4kfor.us","USA NBC 4 KFOR OKLAHOMA CITY"
"epg-usa-nbc-4-knbc-los-angeles-e57128d8","USA NBC 4 KNBC LOS ANGELES"
"epg-usa-nbc-los-angeles-knbc-a64267ed","USA NBC Los Angeles KNBC"
"nbc4kob.us","USA NBC 4 KOB ALBUQUERQUE"
"epg-usa-nbc-4-ksnb-superior-39bd18a3","USA NBC 4 KSNB SUPERIOR"
"epg-wi-superior-nbc-kbjr-e5fa88cf","WI | Superior | NBC KBJR"
"nbc4ktiv.us","USA NBC 4 KTIV SIOUX CITY"
"epg-usa-nbc-4-kvoa-tucson-0a98742d","USA NBC 4 KVOA TUCSON"
"epg-az-tucson-nbc-kvoa-39431fa7","AZ | Tucson | NBC KVOA"
"nbc4wcmh.us","USA NBC 4 WCMH COLUMBUS"
"epg-usa-nbc-4-wyff-greenville-1108d167","USA NBC 4 WYFF GREENVILLE"
"epg-sc-greenville-nbc-wyff-e34728b9","SC | Greenville | NBC WYFF"
"nbc51knwa.us","USA NBC 51 KNWA FORT SMITH"
